reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
A3AGSFLNNIFKNJ,B00001P4ZH,"Benjamin M. Bethel ""Owner/General Manager - T...","[5, 5]","Original Review: I'm getting ready for a three week trip with a lot of flying to South America, so I thought I'd read the reviews for all the noise cancelling headphones out there and ended up buying the Sennheiser PXC250s.... they sound decent, but compared to my cheapo Koss PortaPros, they SUCK.The KOSS PortaPro is simply the best lightweight travel headphone I've ever owned.  I'm not sure why they're so retro looking, but they're really comfortable and sound like high end headphones without being giant monsters... the sound quality and the bass and volume levels are amazing.Don't question yourself... buy these and try them out and you'll be extremely happy that you did!!!!Updated: 2011....  Wow, I can't believe I bought these in 2003!  The earpads, after almost 8 years, need replacement.  That's it.  They still sound amazing when I put them on and they make music oh so enjoyable compared to earbuds... not even $500 earbuds sound as good as these little $30ish 1970s looking headphones... and they're now actually just retro enough looking and to me say ""hey, those must sound awesome because they're sorta ugly"" so I wear them proudly. Don't hesitate... plus you have 30 days to try them out, that's why Amazon is so awesome.",5.0,Updated Review from 2003!,1156982400,"08 31, 2006",0.31925595238095245,209,5,5,0.8333333333333334,2006-08-31,2880
A3L0LXJ66P4OFG,B00001P4ZH,bethan,"[1, 1]","These headphones are ok, but they look cheap, since they are, and I didn't notice much difference in the sound quality from my sparkplug's to these. I couldnt wear these for more than an hour without them hurting my ears, but for the price you could certainly do worse. Honestly though, if your willing to go to in ear headphones, go with the spark plugs, the are better at noise isolating, fit better in your ears, and I really cant notice a diffrence in sound quality + they're like half the price.",3.0,Not as good as other reviewers say,1278547200,"07 8, 2010",0.3059523809523809,92,1,1,0.5,2010-07-08,1473
A191ZKMLDYIMZX,B00001P4ZH,BetsyR,"[1, 1]","I've had these for a while, haven't used them much and then have begun to do so with library books on CD. Okay to good sound, but the durability isn't great --- one of the ear pieces constantly comes off. It can be re-placed, but it's a nuisance.",4.0,durability?,1365120000,"04 5, 2013",0.4333333333333333,48,1,1,0.5,2013-04-05,471
A1FF0KZ7KWFDDH,B00001P4ZH,BilyColorado,"[2, 2]","It was my first plunge into the MP3 world and I felt that the key would be choosing the right headphones.  Following a good deal of research I believe I made the right choice.These Koss PortaPro's are lightweight with an excellent sound, and the unique design makes them very comfortable.  I have tried the Bose $220 headsets - and if you fly alot they're probably worth it for the sound dampening  effect - but if someone makes a better sounding set for less than twice as much - buy it.  For $35 these are well worth the money.U P D A T E: Purchased in January 2008, I've been using these for 4 years now and have been through 3 or 4 sets of earpiece covers. They still sound great!  [One time I thought the bass had gone out on one side as it had an awful rattle, but I cleaned it out - it was a hair against a speaker - and it sounded fine again.  So check for debris before you toss yours out.]",5.0,Well worth the money,1199318400,"01 3, 2008",0.30983766233766236,176,2,2,0.6666666666666666,2008-01-03,2390
A2MTU2IXXZ35ZF,B00001P4ZH,"Binh Lam ""MonkeyGoD""","[2, 2]","One of the best truly portable headphones you can get. Perfect for portable devices if you don't mind looking a little geeky with it's 80's styling. The next step up would be Grado SR60 or Sony MDR-v6 (which i own) but those are a lot bulkier and more expensive.It has very strong bass for its size. The only thing I would change is a better quality wire that lasts longer. On the plus side, it does have the Koss lifetime warranty (just pay the shipping).",4.0,Great portable sound while they last.,1175385600,"04 1, 2007",0.3825833333333334,85,2,2,0.6666666666666666,2007-04-01,2667
A2PC9ZZIFV31B1,B00001P4ZH,bk,"[2, 2]","These Koss headphones have an excellent dynamic range and will support full, rich sound in spite of their light weight. Its easy to forget that you're wearing these because they're comfortable and adjust well. They don't squeeze on the ears and head like a lot of headphones do but they stay put comfortably. I also like the way the headphones fold into such a small size, they fit in a coat pocket or computer case pocket. While they look like they might be a little frail, they seem to be pretty rugged. I have a few different sets of headphones and these became my instant favorite.",5.0,Great Sound and Value,1220313600,"09 2, 2008",0.23726851851851846,106,2,2,0.6666666666666666,2008-09-02,2147
A15HFIL37EBL9V,B00001P4ZH,B. Lee,"[25, 26]","... but great headphones, period, for any application.  These are my favorite headphones - that's not to say they're the most detailed, accurate, or will fool you into thinking they're a set of Stax or anything (they are, of course, astonishingly accurate and detailed).  No other headphones combine this level of comfort, soundstage, openness, and plain excitement into such a compact, durable, and CHEAP package.  These are tiny tiny tiny, but rock out with authority.There's been a lot of jibber jabber on these fair internets about the newest contender for the portable headphone crown - the Sennheiser PX100.  I bought a pair of those Senns and lived with them for a couple of months - they are acceptable for a set of portable cans, I guess, but tend to get very congested and cluttered in the midrange.  They're also bland and cold.  Beyond sound, they're not even as comfortable as the PortaPros, as they require constant adjustment to stay on top of your head while you're walking around.  Finally, the Senns are not only less durable than the PortaPros, but the warranty is only two years vs.  Koss's incredible NO QUESTIONS ASKED LIFETIME WARRANTY.  That's right, you never have to buy a set of headphones again, until you die.  Just incredible.  If you want to demo this sound t a lower price, try out the Koss KSC 75 ear clip model, but be warned they're nowhere near as comfortable.  Buy with confidence.",5.0,Not Just Great Portable Headphones...,1206662400,"03 28, 2008",0.2468936011904762,242,25,26,0.9259259259259259,2008-03-28,2305
AJCHGS1GND4OA,B00001P4ZH,Bloose,"[1, 1]","These are by far the best sounding portable headphone I've ever heard. They are very efficient and play louder than most small headphones of this type. The sound on the low end defies their small size and they have plenty of great sound at the top too. As far as style goes I've heard a lot of people complain that they are out of date looking. I'm not quite sure what the problem is. Just about any headphones of this type are going to be a band with two round speakers, not much you can do in the way of ""style"". If you would prefer the band to go behind your head you can try the SportaPro. For the money these are hard to beat. The sound is so good they make a good choice for everyday listening as well as activities where portability is needed.",5.0,Best sounding portable headphones I've heard,1346630400,"09 3, 2012",0.21944444444444444,146,1,1,0.5,2012-09-03,685
A3KN2OBPZ6QJLF,B00001P4ZH,"Blue Jay ""blue jay""","[2, 6]","Seriously, are these airplane headphones?  That's how poor I found the sound quality in these.  I was shocked after seeing all the great reviews for these and then after finally checking them out for myself, wow, what a let down.  They do look cool but even the $5 Skullcandy earbuds with poor sound quality sounds better than these.  I cannot believe this is Koss, I have owned numerous headphones by them but this is just sad.",1.0,Airplane headphones?,1376352000,"08 13, 2013",0.004365079365079373,76,2,6,0.2857142857142857,2013-08-13,341
A3BZ20YGTVLAG5,B00001P4ZH,BN,"[3, 3]","The earphones are fine, but they create too much pressure physically on the skull (ears).  They don't just sit, they squeeze onto your ears.  Definitely a minus for me.  Maybe I'll get used to them, but so far I feel it was a bad call.",2.0,"OK, but pressuring ears/skull",1321315200,"11 15, 2011",-0.013888888888888859,45,3,3,0.75,2011-11-15,978
A2UD5EG63WWTUR,B00001P4ZH,Bob Areddy,"[1, 2]","I bought these after Shure jacked up the price of their mini headphone from $30 to $90 (huh?).  Anyway, these sound just fine and are comfortable.My only complaint is how each side of the head band is connected together, that if I adjust it while on my head, my hair can get caught under the band.  Yoowwwzaaaa!  I don't have long hair, so I would imagine it would be even worse for those people.",4.0,"Sounds great, one small design problem",1302048000,"04 6, 2011",-0.0013888888888888933,74,1,2,0.3333333333333333,2011-04-06,1201
A1POXXTXRSNEYU,B00001P4ZH,"Bobby Dunn ""The Cyclops""","[1, 1]","I didn't care much for these the first time I heard them, tried them again and liked them very much, but later just seemed flat and not much life in there.  At first a wrote a positive review, but the more I listen the less I like",3.0,Come see what the hype is about,1354147200,"11 29, 2012",0.1814187327823691,47,1,1,0.5,2012-11-29,598
A1PVB6CEXP5M9S,B00001P4ZH,Brian,"[1, 1]","Great sound, time proven stats and abilities. Check out reviews elsewhere, I did, these are the best quality for the price.",5.0,Ugly but great.,1386979200,"12 14, 2013",0.7333333333333334,21,1,1,0.5,2013-12-14,218
AQ9O2ACE8C9WS,B00001P4ZH,Brian,"[1, 1]","I've heard nothing but good things about these and I finally decided to try them. The verdict? Not bad at all (for the price) but I'm not sure they deserve such high praise.Pros....1. Obviously, they're very affordable and they sound pretty good2. Compact and very portableCons...1. Sound can be a bit muffled at times. Sometimes there's a bit too much bass. This is not terribly distracting once you get used to it but it is noticeable if you're listening for it at all.2. The touted feature that's supposed to make them more comfortable doesn't seem to do much at all for me.3. The cushions are fairly comfortable for what they are but they are a tad small on my ears and this becomes a bit scratchy and uncomfortable after a couple of hours.I'd buy them again if I had a tight budget and needed a set of compact, portable headphones. But I'd think about stepping up to something a bit better sounding if I could spend more.",4.0,Good sound but maybe just a tad overrated.,1348617600,"09 26, 2012",0.1883229813664597,167,1,1,0.5,2012-09-26,662
A1NAP0D9XV7KA5,B00001P4ZH,Bruce L. Nguyen,"[1, 1]","Not sure if anyone else experienced this but mine had some wierd rattle on the left ear that went away if I hit it hard enough or let it play for a few seconds. if I let it ""cool down"" the issue would come back. not sure what it was but had that not been a problem I might have kept them. the sound was average and I do not understand why people say it had ridiculous bass, I don't think it did. This is an average sounding headphone by comparison. nothing to write home about. I got the Sony V6 and those are very good, glad I got those, would like to try the Audio Technica m50 one day. I also got those really popular panasonic earbuds here for like $5.87, those also suck, the JVC Gumy earbuds sound way better. I think those earbuds represent a good value like the Pinnacle PN8+. I know that's not an earphone but the Gumys really are  that good of a value at 7 bucks. anyways I might give these portapro another chance...probably not though.",2.0,"not good, might try again later",1355616000,"12 16, 2012",0.17954106280193236,183,1,1,0.5,2012-12-16,581
A1W0XZWS8QC8IV,B00001P4ZH,brucemac,"[1, 1]","I listen to Rock (Stones, Bruce, Led Zep, Doobies, Kate Bush, Eurythmics, etc.) and tons of Classical -- lots of Beethoven, but also choral (Rutter and P&auml;rt) and Baroque (Handel and Bach) and especially piano concertos. I discovered Jazz about two years ago and listen to much Bill Evans and Miles and Tord Gustavsen. I own Grado 225 headphones, NAD CD player, and a nice Yamaha-powered music setup with Paradigm speakers. What's my favorite listening experience? My iPhone with these Koss Porta-Pros! On my second pair now and always keep a spare pair in the study in case I ever lose these Porta-Pros. Bass is fantastic and mids perfect. I would boost the treble a bit to match the purity of my Grados, but nothing can touch the bang-for-buck experience of these Koss 'phones. Greatest experience for rock music. I'm loving them more every day. Not just great portable headphones -- they are amazing headphones, period. Buy now.",5.0,"Amazing for Rock, incredible for all types of music",1396396800,"04 2, 2014",0.4516666666666667,158,1,1,0.5,2014-04-02,109
A2886U6R12OVNQ,B00001P4ZH,buzzsaw,"[1, 2]","This morning they sold for $38.72 or something like that. Then they jumped the price to only a 10% discount. Now, it's a 15% discount.This is a bad business practice and Amazon is doing this more and more. It lessens the ability to purchase a product. I was ready to doit, but not when they suddenly jumped the price. I like the phones but not price jumps when I show interest in something.",4.0,Why jump the price?,1375142400,"07 30, 2013",0.08333333333333337,73,1,2,0.3333333333333333,2013-07-30,355
A1D5HLEQD8J0MI,B00001P4ZH,"Caleb Cooley ""Shadyghost""","[1, 2]","These sound amazing, hands down the best under fifty you can buy. Not as stylish as some or even as durable but with a lifetime warrenty you can't go wrong. 4.5",4.0,Great Phones!!!,1125705600,"09 3, 2005",0.3074074074074074,31,1,2,0.3333333333333333,2005-09-03,3242
A3FINBR4T5ACH3,B00001P4ZH,carbooks,"[1, 1]","Best sounding open ear headphones I've ever heard. I've used them almost every day for a long time. Bass is very powerful for something that doesn't enclose the ear. Sound is very clear and they can also handle a lot of power. As others have said, the headband can rip out a few hairs occasionally, but that is the only complaint I have.",5.0,"powerful bass, clear sound, high portability",1384214400,"11 12, 2013",0.1109090909090909,63,1,1,0.5,2013-11-12,250
AMDZ6MZR6CRG9,B00001P4ZH,Carla D. Harnack,"[1, 1]","These are great headphones for the money.  I wish the cord was a little longer as I use them at my desk.  The sound is far better than I've found with others in this price range, so it's a reasonable trade-off for me.  The lifetime guarantee doesn't hurt, either.",5.0,Great headphones!,1300838400,"03 23, 2011",0.30208333333333337,49,1,1,0.5,2011-03-23,1215
A10H073G5MOLJA,B00001P4ZH,"C. Bujold ""Digitos""","[1, 1]",There's not much I can add to what's already been said about the Koss PortaPro headphones. These have got to be one of the best values out there today. Sound is phenomenal. Comfort (for me) is very good. The only area for concern that I could see was the quality of the cable/jack. I added two layers of shrink tubing at this junction to relieve stress. I think that will be sufficient. Highly recommend this product.,4.0,Just what I'd hoped for,1307318400,"06 6, 2011",0.41000000000000003,76,1,1,0.5,2011-06-06,1140
A3DU46KRC2JFKH,B00001P4ZH,Charles Dickens,"[2, 2]","In comparing the Koss PortaPro with the Sennheiser 201, which is a good deal cheaper (and also quite a bit bulkier), I've concluded that both headphones are amazing for the price, but they're quite different. The PortaPro has significantly more bass. I had to keep the volume at about 50% what I keep it at for the Sennheiser. The PortaPro is perfect if you're really into bass, if you're really into the beat. The Sennheiser is better for purity of sound. I just feel that, in general, it gives a truer, purer sound. The sound that the original artist had in his/her head. A lot of people will LOVE the beat on this. But some people will find it overpowering. I'm listening to ""Something"" by The Beatles right now, and I'm pretty sure George didn't want Paul's bass to dominate so much.Or maybe this is the best way to put it: you know how when you go into the movie theater and the previews start playing, you're struck by how great the surround sound is? It's so rich and bassy, you can practically feel your bones vibrate. That's what the Koss PortaPro is like. It's GREAT for watching movies. But it just doesn't give the purest vocal sound for music. If you want to turn up the volume to focus on the vocals, the bass will deafen you.The sound went out in one side after 6 months. The headphones lay on the shelf for a year, because I never got around to mailing it in for warranty (they'll replace it for you but it isn't free). And then I decided to fix it myself, so I got a new plug from Radioshack and got down and dirty with wires for an hour. After 45 minutes I was cursing myself for choosing to do this myself. But finally I got it to work. And to keep it that way, I'm not going to use it on the move. I recommend getting a cheap pair of earbuds for when you're moving around (the Sony MDR J10 is my favorite - it stays on and it has lasted me longer than any other brand), and keeping these relatively more expensive headphones for use at home. As you move around, the wire bends in your pocket, and eventually the connection is severed.Oh, and I agree with other reviewers that these headphones do get painful after a while. But I kind of think that's a good thing...it limits your headphone use and will probably save your hearing in the long-run. And you do have to learn how to take them off without them pulling out your hair.",5.0,Wonderful - but maybe too much bass,1351900800,"11 3, 2012",0.27301243729815167,442,2,2,0.6666666666666666,2012-11-03,624
AR52CXOX54AW6,B00001P4ZH,Charles,"[1, 1]","Years ago I was introduced to a st of Koss Studio Pros.  They were actually a full-size headphone which looked very similar to these. They were lightweight, very comfortable, and had the most amazing clarity.  It seems to me that Koss has simply miniaturized the very same Koss headphones I had years ago. They are lightweight, very comfortable, and retain the same clarity of the larger phones I used to have. These are excellent for listening to acoustic music as well as rock. The highs are crisp and clean and bass is fat and full, but not overwhelming like the Dre's.  One of the things that I noticed more so than other headphones I've own is the separation of sound. You can distinguish the left and right channel clearly. It totally adds to the listening experience.  My only complaint is, as far as I know, Koss has discontinued the full-size version of this headphone which I used to have.  I would like to see it on the market again, but until then, I am very pleased with these.",5.0,Deja Vu.,1308614400,"06 21, 2011",0.21545855379188714,178,1,1,0.5,2011-06-21,1125
A2VCAIFRFMLMMD,B00001P4ZH,"Charles M. Romer ""chasrome""","[3, 16]",The 'gold' plug on these earphones is slightly smaller than regulation which causes the right earphone to cut out on some devices.  I bought TWO of these puppies and they are both defective.  The problem does not show up until they have been used for some hours (weeks).,1.0,Defective plug,1218240000,"08 9, 2008",0.14285714285714285,48,3,16,0.17647058823529413,2008-08-09,2171
AI5CL94ZW72ZM,B00001P4ZH,C. Harrell,"[1, 1]",I use to own these same headphones back in the 80's and they are still dynamic!  I would recommend these headphones to anyone!,5.0,You just can't beat Koss for the price!,1389312000,"01 10, 2014",0.15,23,1,1,0.5,2014-01-10,191
AEKNT5K9X1ZI1,B00001P4ZH,Chris,"[1, 1]","These audiophile headphones have no business being less than $40.  Well, they kind of do...They sound great and have audio design by John Bruss.  The sound imaging is pretty amazing and they respond beautifully in their frequency range at all volumes.  I wear them for ~7 hrs per day at work and they're not as fatiguing as earbuds.  The look is VERY 80s, so you def won't have to worry about people stealing your surprisingly awesome headphones.  The headband can grab your hair if you pull them on over your head, so make sure to pull them open before putting them on.They saved money on the industrial design, but spared no expense on the audio quality.",5.0,Great value.,1357430400,"01 6, 2013",0.4527777777777778,116,1,1,0.5,2013-01-06,560
A2BUURD9JFCRXJ,B00001P4ZH,Chrisotpher R. Sabat,"[1, 1]","Do you wanna look like a jogger from 1982?  Do you want your music to sound fantastic at the same time?  These are your headphones.  Seriously, they sound excellent.",5.0,Dope and great sounding.,1379980800,"09 24, 2013",0.3111111111111111,29,1,1,0.5,2013-09-24,299
A1SW7P73Z8BUUJ,B00001P4ZH,Christopher Dietz,"[1, 2]",They are a little overated do sound muddy depends on the track you listen to but highs never sound like they should.I wouldnt say there bassey but more of a swamped out muffled.You could do better if you look around but there not bad but if you own these they cant be you only pair,5.0,Not Bad,1259107200,"11 25, 2009",0.2453125,55,1,2,0.3333333333333333,2009-11-25,1698
A1EO5YR1238VL3,B00001P4ZH,Christopher Fama,"[8, 11]","Koss Porta Pros are the headphone of choice if you like to listen loud with deep bass.  They have a bit of trouble boosting treble because of this, but they are well balanced for most recordings so it doesn't really matter.Many have complained about the headphones being too tight, but I have a pretty big grape and have no trouble wearing these on a two hour walk.I use these with my awesome Archos JukeBox Recorder 10, and they are a killer combo.  Many MP3 players sacrifice a resonable amp for smaller size, so these Porta Pros will help salvage players with diminutive amps.The only complaint with my Porta Pros is they are open ear, and people are always noticing my music, even though they all admit I'm not listening that loud once they try them on.",4.0,Loud  With Great Bass,1054080000,"05 28, 2003",0.09007936507936508,136,8,11,0.6666666666666666,2003-05-28,4071
A143X0EUX2LCDS,B00001P4ZH,"Christopher T. Cheung ""Just4SC""","[1, 1]",Read all the reviews before buying it and had expected more.  But in reality I really should not have since I didn't pay too much for it.  The main thing that really dislike about it is that the collapsing mechanism isn't stiff enough and I find I have to make sure I'm putting it on with both hands or else the headphones will fold in.  Other than that I think it is okay.  I'm not much of an audiophile so I'll leave the sound quality and what not to those in the know.,3.0,Underwhelmed...,1393804800,"03 3, 2014",0.16364468864468865,93,1,1,0.5,2014-03-03,139
A21EW1CMBF5UKC,B00001P4ZH,"Chuck ""CMB""","[1, 1]","If you love the bass in the music, this is your headphones! This is a real killer with high expression of basses, high quality sound, good noise-blocking, comfy (but you probably will feel uncomfort in an hour, it causes sweating and heating in ears after some time), light-weighted and in contrast to style arguments of other reviews, pretty stylish with its blue color and metal connection.I strongly recommend the product. Especially given its price...",5.0,Bass Killer!,1376524800,"08 15, 2013",0.23006410256410256,74,1,1,0.5,2013-08-15,339
A2WZ9UMCNUGRUD,B00001P4ZH,C. Humble,"[1, 1]","I bought these Koss ProPorta headphones after getting tired of the small in-ear headphones. I've had a bunch of them, including Bose and Bang & Olufsen. These are better than any of those. I was just looking for something to use with my computer at work. I don't use them a lot, but am now finding myself using them a lot more than I used to.For what I wanted these for and for the price, not sure how you can beat them. I've also had the high-end Bose noise canceling headphones, but they are so big and bulky that I just don't carry them with me when I travel. Several of the reviews commented on how hard it was to get these into the leather-like storage bag that comes with them. I did not find it a problem at all. They fold up and hook together and easily fit inside the bag. They are super comfortable (my hair is short so the hair pulling isn't an issue). The way they're built, they'll probably last forever or at least until I get tired of them.I wouldn't hesitate a moment to buy these. Hey if you don't like them, you're only out about $30. I'm not a sound expert, so they sound pretty darned good to me and much better than all the small ones I've been using.",5.0,Can't beat these for the money,1258416000,"11 17, 2009",0.07462121212121212,226,1,1,0.5,2009-11-17,1706
AOYKD7G6QJ52K,B00001P4ZH,CJ,"[1, 1]",Very deep bass for such little headphones needs a break in period top of head set can be a little uncomfortable in extended use other than that great value,4.0,Deep Bass,1350345600,"10 16, 2012",0.01666666666666667,29,1,1,0.5,2012-10-16,642
A3SUG1O5YSG659,B00001P4ZH,"C. Katz ""Chazzbo""","[0, 0]",Ha widths years ago.Design looks a bit lighter than back then but has added fit switch (tight or loose) which is nice.As ever great sonice and the price I got it for ($25!!!) was a steal.Great choice for comfortable home use and moderately active outdoor performance!!!!!!!!,5.0,Excellent,1402617600,"06 13, 2014",0.10711098535718375,46,0,0,0.0,2014-06-13,37
A2IGPYY0ULFD11,B00001P4ZH,Clark Griswold,"[5, 5]","I was seeking new headphones to replace my iPod nano headphones which are pathetic. I had some Koss earbud headphones that I loved but lost, so I needed new ones. So I came on here to find reviews of other headphones and saw that the reviews for the PortaPro were great. Since I had a great experience with Koss in the past (they replaced my earbuds on my old phones for free, no questions asked), I decided to try these. The reviews are right-on.I'd describe the sound of these phones as if two of the best speakers you've ever heard were on both sides of your head. The sound is great at all volumes. The clarity is such that I can hear parts of songs that I never heard before. The lows, mids, and highs are perfect. Some headphones sound bad at high volumes, and the sound gets muddy and the bass sort of shakes in your ear. Well you don't get that with these. It's like you're in the studio recording with the band. You can tell the difference between a 160kbps, 192kbps, and a 256kbps mp3 file with these headphones. The only thing I don't like about them is that I can hear outside noise, like cars whizzing by (a good thing, I guess) or the engine on the bus. This can be kept to a minimum by turning the volume up.The headphones look big because of the ""headrests"" they have, but  they are ergonomic. I was playing a video game while listening to these phones at forgot they were on because I didn't feel them on my head. They have three comfort settings: light, medium, and firm. They also come with a little case which is nice. The phones fold up to the size of a baseball, and both speakers fold inward. A small clip exists on the bottom of each phone, which attaches both sides together when you fold them. You then wrap the cord up and go. They can fit into a typical pocket. These are portable headphones, and I don't know why people say otherwise.They are some of the best headphones I've ever heard. No surprise Koss makes them. They are also manufactured in the USA so there is no outsourcing of jobs with these phones. I can understand why these phones have been on the market since the 1980s. They're fantastic.",5.0,"Superb, above the competition.",1154908800,"08 7, 2006",0.2201017316017316,398,5,5,0.8333333333333334,2006-08-07,2904
A27IPICV6MUXIE,B00001P4ZH,C. Lopez,"[1, 2]","To anyone who hasn't tried all the various types of headphones, it is important to remember exactly what these are: cheap portable on-ear headphones. They give a totally different sound then in-ears or closed design phones, but for what they are I would say they're good. I currently own six pairs of phones, from stock apple earbuds to Sennheiser HD 518s. Gave my Portapros a run on both my computer's sound card and mp3 player, using 256 kbps mp3s or better. The clarity is good and they're very lightweight. The folding design is simple but effective. The look is certainly retro and unique, although I didn't find it as comfortable as many have claimed. Earpads are *very* thin and made my ears sore after 30 minutes of listening, although this can be remedied to a point by adjusting the ""comfort zone"" feature (tightening the temple pads while loosening the ear pads). The cord seems to be an average thickness, but I wouldn't get too rough with these. The steel headband adjusts smoothly and easily, just watch out that the slider doesn't catch your hair. Despite the sore ears, the phones are very lightweight overall.Back to the sound: as you would expect, it's good for a portable phone, but hardly earth shattering. At flat EQ the clarity is good, although the highs can sometimes be harsh. Bass is weak as expected, even with EQ adjusted up. To be fair, a portable on-ear would have a tough time comparing to the bass of an in-ear with a good seal or a pair with larger drivers. No sound isolation offered if you're into that sort of thing. Cool 80s phones, though I've certainly owned better portable on-ears (Sony makes excellent phones in this category). Soundstage is very narrow and lacks body. A good value if you can get them for under thirty, otherwise I'd rather invest in a nicer pair of phones. If we're talking about value, they're a good buy compared to new stock apple buds. If you're trying to compare the sound quality of this product to serious headphones, there's really no comparison at all.Update: After 100 hours of burn-in time the sound has not been affected in any appreciable way. Highs are still harsh, and bass is still underwhelming. I sometimes use these as a convenience but they have been largely replaced in my collection.",3.0,Gotta be honest,1325980800,"01 8, 2012",0.21261209497573133,395,1,2,0.3333333333333333,2012-01-08,924
A2UJW6DKFDEPAS,B00001P4ZH,"Clyde. ""Kansas Bad Man.""","[3, 3]","Being a headphone freak since I was first turned on to them in 1968 Viet Nam. I find these to be a good pair to use with my portable CD player while working at my P.C. I have numerous and sundry headphone, from high end Sennheiser, to junky chepos that I purchased because of my headphone fetish. I even own a couple of the vaunted sound canceling phone.I have always liked Koss products, especially my old PRO 4AAs. These PORTA PROS have a warm sound and as I like my music loud sometimes and soft and low sounds other time, they are perfect for me. I would give them a hearty thumbs up.",5.0,Outstanding value,1163289600,"11 12, 2006",0.3323333333333333,113,3,3,0.75,2006-11-12,2807
A2TVT03TGAMFL4,B00001P4ZH,C. Montejo,"[2, 2]","If comfort is your issue, these headphones do the job. I have very sensative ears. These heasdphones direct the pressure away from your ears and it is much more evenly distributed than any headphones I've tried (besides my super expensive noise cancelling headphones.",4.0,comfort,1300838400,"03 23, 2011",0.12666666666666665,43,2,2,0.6666666666666666,2011-03-23,1215
A2M5KSLIOG4T4Y,B00001P4ZH,Computer dad,"[3, 3]","These are awesome headphones. I work in a crowded (load) office, and there are days that would be almost unbearable without these headphones. I am able to crank up the volume, and the sound quality is excelent. The bass produced from such a small package is remarkable.I did have to replace one set of the cushions after a few years, and eventualy one of the speaker wires started to short out. Koss stood behind their lifetime warrenty, and replaced the unit.The first pair of headphones I bought (in the '80s) were from Koss, and my experiences with their lifetime warrenty has made me a lifetime customer.",5.0,PortaPros Pack a Punch,1230336000,"12 27, 2008",0.11499999999999999,106,3,3,0.75,2008-12-27,2031
A17S75Z5MR29B6,B00001P4ZH,Cornerstone,"[3, 3]",Most cheap headphones claim they can reproduce bass down to 20 Hz but these are the only ones that even come close to matching that claim. The clarity and durability of these headphones is also amazing.,5.0,Best headphones for under $60,1110240000,"03 8, 2005",0.1990740740740741,36,3,3,0.75,2005-03-08,3421
A3RLE0OTW1Y7FW,B00001P4ZH,C. price,"[1, 1]","I adore these headphones! I'm really hard on them and use the things almost daily. They get shoved into my bag, ripped out, tossed around, and stuff like that. Other than the time I stepped on one of the plastic sides and snapped it (but superglue fixed everything!) they're just the same as when I got them last year. I tried using the blue tabs to adjust how tight they are but didn't have any success. Bass and sound quality is superb. Whenever mine break I'm getting another pair!",5.0,Headphones,1380067200,"09 25, 2013",0.08998015873015873,89,1,1,0.5,2013-09-25,298
A16GLKC0TJEAK2,B00001P4ZH,Craig,"[1, 1]",I have owned a pair of Koss Porta-Pros back when they first came out and could not believe the sound from these headphones. I have tried other brands but have never had as good of a frequency response that these headphones can produce. I will never buy any other pair of over the ear headphones as long as they keep these in production. They are that good.,5.0,Best sound for the price.,1300752000,"03 22, 2011",0.21875,67,1,1,0.5,2011-03-22,1216
A1XL5KOLSQT6KH,B00001P4ZH,C. Spencer,"[6, 6]","I own 1 each of grado sr 80, sennheiser rs 65 and both the koss sportapros and portapros.  The sound you get with the portapro is as rich to me as the grado sr 80.  Its amazing that such a light headphone can produce the same rich highs and deep lows. Accuracy is no problem for the portapros since there is not much material.Between the portapros and sportapros, I think the portas sound better (The sportapro has developed a light distortion with bass, the reason I recently purchased the portapro).  The sportas metal band does not slip as much as the porta but the porta one-ups again with an adjustable ""comfort zone"" setting for the temporal pads. Design-wise, I like the more masculine look of the portas over the sportas and never used the behind-the-ear configuration of the sportas.",5.0,The best portable.,1135900800,"12 30, 2005",0.24736842105263154,139,6,6,0.8571428571428571,2005-12-30,3124
A39TSOLD1HTE8M,B00001P4ZH,"C. Weiser ""Unreliable Coaster""","[1, 1]","I bought these headphones based on suggestions and reviews I'd read on the internet. I wanted something with decent sound and comfort that wouldn't break the bank; I will be traveling abroad for a semester, and needed something with which to enjoy my music without the comfort of my micro stereo. I wasn't sure what to expect as I'm not much of an audiophile, but I was very pleased with the PortaPros. They are very comfortable, provide ample bass and overall sound quality, and fold up to make them quite portable to boot (go figure). The included case and 1/4"" audio adapter were nice bonuses. I am using them with an iPod and my laptop, both sound even better than my stereo with the PortaPros. Only thing I dislike is that the hook to keep them latched together in ""travel mode"" doesn't hold all that well.If you buy them, consider getting some of the foam ear pad replacements to go with (Koss PORTABLE Replacement Cushions). The headphones will last, but the pads might eventually tear (they did on my old Sony headphones).",5.0,Surprisingly good,1214438400,"06 26, 2008",0.27416666666666667,182,1,1,0.5,2008-06-26,2215
